"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","FL","35840","North Port-Bradenton-Sarasota, FL","27-3041","Editors",,170,5.1,0.731,0.9,"65210",5.8,"35800","43730","58980","83940","97780"
"2011","FL","35840","North Port-Bradenton-Sarasota, FL","27-3042","Technical Writers",,50,18.4,0.193,0.9,"60140",3.1,"40550","48190","59380","70570","81790"
"2011","FL","35840","North Port-Bradenton-Sarasota, FL","27-3043","Writers and Authors",,60,25.8,0.269,0.9,"54680",10.7,"24590","41380","51400","67570","97870"
"2011","FL","35840","North Port-Bradenton-Sarasota, FL","27-3099","Media and Communication Workers, All Other",,30,0,0.133,0.9,"41600",1.7,"26360","32340","40930","47060","59300"
"2011","FL","35840","North Port-Bradenton-Sarasota, FL","27-4011","Audio and Video Equipment Technicians",,40,29.2,0.19,0.9,"29690",9,"16700","18870","28090","34740","48190"
"2011","FL","35840","North Port-Bradenton-Sarasota, FL","27-4021","Photographers",,90,8,0.365,0.9,"33240",16.8,"16660","18450","28700","44350","64540"
"2011","FL","36100","Ocala, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",580,8.2,6.524,0.9,"40850",4.2,"21200","26680","35420","48920","67420"
"2011","FL","36100","Ocala, FL","27-1023","Floral Designers",,30,12.8,0.375,0.9,"24710",9,"17370","20270","25860","28730","30490"
"2011","FL","36100","Ocala, FL","27-1024","Graphic Designers",,70,14.4,0.835,0.9,"39610",4.4,"23830","31040","37110","48290","58360"
"2011","FL","36100","Ocala, FL","27-3031","Public Relations Specialists",,110,20.4,1.221,0.9,"42200",9.7,"22630","28910","37000","55590","69740"
"2011","FL","36100","Ocala, FL","27-3041","Editors",,70,28.6,0.795,0.9,"55950",13.4,"32750","36100","51840","68550","82490"
"2011","FL","36100","Ocala, FL","27-4021","Photographers",,30,15.9,0.364,0.9,"25170",18.1,"16300","17730","20330","23250","48420"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","16490",4.6,16.947,0.9,"43440",3.3,"18600","23840","37350","54940","75700"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1011","Art Directors",,110,15.8,0.116,0.9,"76760",3.4,"38990","58130","74600","93620","117570"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1012","Craft Artists",,30,15.6,0.033,0.9,"32060",7.3,"22880","27180","32370","37160","41370"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,190,9.4,0.193,0.9,"40800",7.8,"18480","27300","36390","52160","70420"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1014","Multimedia Artists and Animators",,210,12.7,0.212,0.9,"51790",2.3,"35300","41330","49330","58490","73400"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1023","Floral Designers",,490,20.2,0.507,0.9,"22890",3.3,"17260","19940","22400","25970","29860"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1024","Graphic Designers",,"1740",8.9,1.788,0.9,"46300",3.7,"26110","30510","42040","55870","71610"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1025","Interior Designers",,380,18,0.395,0.89,"43640",5.4,"19830","28800","40090","52600","74110"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1026","Merchandise Displayers and Window Trimmers",,350,18.7,0.356,0.89,"24730",3.3,"17360","20090","23780","28680","33600"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1027","Set and Exhibit Designers",,90,3.9,0.097,0.89,"50810",2.4,"20950","23110","35900","76690","103970"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-1029","Designers, All Other",,100,49.2,0.104,0.89,"39240",17.4,"16360","17650","25160","56270","81510"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-2012","Producers and Directors",,880,11.4,0.909,0.89,"64390",5.4,"30480","41600","54740","75620","105770"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-2041","Music Directors and Composers",,120,20.6,0.121,0.89,"39850",11.3,"21430","38350","42150","45670","47770"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-3022","Reporters and Correspondents",,440,14.1,0.455,0.89,"58410",6,"28690","36800","53540","73610","91430"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-3031","Public Relations Specialists",,"1560",5,1.604,0.89,"56920",2.3,"33720","41820","53070","71470","87800"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-3041","Editors",,490,10.8,0.505,0.89,"73750",5.3,"41940","50800","61520","84840","132060"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-3042","Technical Writers",,430,16.2,0.438,0.89,"56820",4,"35590","42980","55800","70420","82860"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-3043","Writers and Authors",,400,15.2,0.407,0.89,"57010",10.8,"19390","31830","47260","66580","123990"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-3091","Interpreters and Translators",,430,44.8,0.438,0.89,"40310",3.8,"20020","23370","37970","47410","70540"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-3099","Media and Communication Workers, All Other",,500,0.3,0.511,0.89,"31850",5.4,"16740","18600","29590","42920","52240"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-4011","Audio and Video Equipment Technicians",,680,41.9,0.699,0.89,"40390",4.3,"23100","27860","36990","48770","66250"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-4012","Broadcast Technicians",,250,23.5,0.256,0.89,"39510",2.3,"22080","28660","39180","50040","57710"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-4014","Sound Engineering Technicians",,230,12.9,0.235,0.89,"32120",4.7,"17590","21450","30150","40520","47330"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-4021","Photographers",,790,19.3,0.812,0.89,"28420",16.8,"16360","17720","19890","29630","53530"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-4031","Camera Operators, Television, Video, and Motion Picture",,290,25.6,0.293,0.89,"38890",3.7,"24340","31860","37920","46690","54990"
"2011","FL","36740","Orlando-Kissimmee-Sanford, FL","27-4032","Film and Video Editors",,320,22.4,0.325,0.89,"33100",3.6,"24420","26780","30600","37700","45910"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1470",7.8,7.759,0.89,"44400",3.3,"20430","27360","39920","57660","73720"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-1012","Craft Artists",,40,41.7,0.194,0.89,"20530",11.1,"16000","17150","19080","25160","28190"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-1021","Commercial and Industrial Designers",,30,47.3,0.168,0.89,"61390",6.8,"42370","52050","59040","72510","86200"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-1023","Floral Designers",,80,20.6,0.43,0.89,"23890",3.5,"19960","21040","22830","25290","29950"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-1024","Graphic Designers",,260,10,1.371,0.89,"40570",2.7,"26340","32170","39030","46720","58020"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-1025","Interior Designers",,40,17.1,0.192,0.89,"52470",7.8,"28390","34050","52920","66960","76010"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-1026","Merchandise Displayers and Window Trimmers",,70,27.9,0.368,0.89,"21690",6.9,"16180","17510","20160","25720","30540"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-2012","Producers and Directors",,40,15.1,0.189,0.89,"51310",10.4,"18260","39920","49360","58050","82850"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-2041","Music Directors and Composers",,30,20.2,0.164,0.88,"52330",9.8,"28480","44640","55310","62830","70060"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-3031","Public Relations Specialists",,270,8.6,1.398,0.88,"54960",4,"24580","37680","51050","71110","87020"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-3041","Editors",,60,44.5,0.291,0.88,"50870",3.7,"39280","42700","49790","55670","60180"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-3042","Technical Writers",,90,10.5,0.48,0.88,"63320",3.4,"46600","53350","63070","73260","84880"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-3099","Media and Communication Workers, All Other",,40,14.4,0.235,0.88,"35910",6.7,"17390","23130","33600","45820","59400"
"2011","FL","37340","Palm Bay-Melbourne-Titusville, FL","27-4099","Media and Communication Equipment Workers, All Other",,30,5.8,0.163,0.88,"74290",4.1,"61670","61690","70800","84850","95270"
"2011","FL","37380","Palm Coast, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",100,9.2,5.73,0.88,"40390",7.2,"18520","22110","30370","53160","78030"
"2011","FL","37460","Panama City-Lynn Haven-Panama City Beach, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",420,10.7,6.21,0.88,"44570",5.3,"22420","27780","37640","58750","73400"
"2011","FL","37460","Panama City-Lynn Haven-Panama City Beach, FL","27-1024","Graphic Designers",,60,16.9,0.931,0.88,"35440",6.6,"22940","25870","29090","36580","55360"
"2011","FL","37460","Panama City-Lynn Haven-Panama City Beach, FL","27-3031","Public Relations Specialists",,50,45.9,0.761,0.88,"63130",5.3,"36630","45180","61290","72790","81550"
"2011","FL","37460","Panama City-Lynn Haven-Panama City Beach, FL","27-3042","Technical Writers",,30,30.1,0.458,0.88,"61060",6.8,"34310","49950","65040","72980","81130"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1300",8.4,8.558,0.88,"38760",3.7,"19040","25330","34220","47840","63140"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-1023","Floral Designers",,80,13,0.536,0.88,"25200",5.3,"19680","21190","23700","29120","34650"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-1024","Graphic Designers",,190,23.7,1.234,0.88,"32190",4,"22120","25410","29920","36500","46390"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-1025","Interior Designers",,30,30.2,0.222,0.88,"52070",4.8,"33250","37590","48830","61200","74930"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-1026","Merchandise Displayers and Window Trimmers",,50,16.2,0.32,0.88,"30570",3.6,"22280","25430","29070","34630","39100"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-2012","Producers and Directors",,50,12.3,0.336,0.88,"50660",4.2,"31820","34170","38760","66840","85250"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-3031","Public Relations Specialists",,160,17.3,1.054,0.88,"48870",2.8,"33220","38090","45070","58330","70260"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-3041","Editors",,40,36.6,0.251,0.88,"84180",17.6,"36530","45870","63370","133700","145420"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-3091","Interpreters and Translators",,50,16.7,0.349,0.88,"28940",19.3,"16480","18350","32040","36370","41260"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-4012","Broadcast Technicians",,30,49.7,0.221,0.88,"37240",4.7,"22050","26460","35130","44490","62460"
"2011","FL","37860","Pensacola-Ferry Pass-Brent, FL","27-4021","Photographers",,80,19.1,0.501,0.88,"30490",12,"16570","18470","25980","34990","55590"
"2011","FL","38940","Port St. Lucie, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1050",11.3,8.916,0.88,"42380",5.4,"19180","26060","36210","53060","70800"
"2011","FL","38940","Port St. Lucie, FL","27-1023","Floral Designers",,100,41.2,0.822,0.88,"22900",10.3,"16220","17870","22220","27870","31270"
"2011","FL","38940","Port St. Lucie, FL","27-1024","Graphic Designers",,140,16.5,1.225,0.88,"39410",4.1,"25910","30600","37150","46770","56390"
"2011","FL","38940","Port St. Lucie, FL","27-1025","Interior Designers",,30,26.7,0.273,0.88,"38220",14.6,"17500","24830","39400","51100","59230"
"2011","FL","38940","Port St. Lucie, FL","27-2012","Producers and Directors",,50,26.1,0.46,0.88,"60160",6.3,"41840","50060","57590","71110","85700"
"2011","FL","38940","Port St. Lucie, FL","27-3031","Public Relations Specialists",,130,12.8,1.068,0.88,"46580",2.7,"28220","33870","44170","59180","70630"
"2011","FL","38940","Port St. Lucie, FL","27-3041","Editors",,60,21.5,0.529,0.88,"47350",12.4,"23110","31090","38930","60700","81510"
"2011","FL","39460","Punta Gorda, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",270,22.5,6.905,0.88,"37710",6,"20000","23640","33850","45690","63190"
"2011","FL","39460","Punta Gorda, FL","27-1024","Graphic Designers",,50,21.8,1.332,0.88,"33950",8.2,"21450","25260","31620","38200","52750"
"2011","FL","39460","Punta Gorda, FL","27-3031","Public Relations Specialists",,30,28.8,0.805,0.88,"40520",8.4,"21240","23730","38750","53560","65780"
"2011","FL","42680","Sebastian-Vero Beach, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",470,12.6,10.46,0.88,"46490",6.4,"19600","29060","39700","55160","75200"
"2011","FL","42680","Sebastian-Vero Beach, FL","27-1024","Graphic Designers",,60,18.4,1.425,0.88,"38910",7.9,"26450","31250","35950","47600","57440"
"2011","FL","42680","Sebastian-Vero Beach, FL","27-1025","Interior Designers",,40,21.9,0.981,0.88,"41100",11.7,"17190","32720","42970","52470","60030"
"2011","FL","42680","Sebastian-Vero Beach, FL","27-3031","Public Relations Specialists",,60,17.6,1.432,0.88,"61270",10.4,"33100","38860","52850","83130","110670"
"2011","FL","42680","Sebastian-Vero Beach, FL","27-3041","Editors",,30,40.2,0.751,0.87,"79060",18.4,"50210","54420","62230","84920","116530"
"2011","FL","45220","Tallahassee, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2820",4.8,17.823,0.87,"44800",6.3,"18600","23900","35420","51960","77570"
